SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
6184733	n	Synset('liberation_theology.n.01')	['liberation_theology']	1	a form of Christian theology (developed by South American Roman Catholics) that emphasizes social and political liberation as the anticipation of ultimate salvation
6187154	n	Synset('antinomianism.n.01')	['antinomianism']	1	the theological doctrine that by faith and God's grace a Christian is freed from all laws (including the moral standards of the culture)
6187529	n	Synset('utilitarianism.n.01')	['utilitarianism']	1	doctrine that the useful is the good; especially as elaborated by Jeremy Bentham and James Mill; the aim was said to be the greatest happiness for the greatest number
6187960	n	Synset('athanasianism.n.01')	['Athanasianism']	1	the theological doctrine taught by Athanasius that Christ the Son is of the same substance as God the Father
6188292	n	Synset('consubstantiation.n.01')	['consubstantiation']	1	the doctrine of the High Anglican Church that after the consecration of the Eucharist the substance of the body and blood of Christ coexists with the substance of the consecrated bread and wine
6188989	n	Synset('jansenism.n.01')	['Jansenism']	1	the Roman Catholic doctrine of Cornelis Jansen and his disciples; salvation is limited to those who are subject to supernatural determinism and the rest are assigned to perdition
6193727	n	Synset('credence.n.01')	"['credence', 'acceptance']"	1	the mental attitude that something is believable and should be accepted as true
6194030	n	Synset('fatalism.n.01')	['fatalism']	1	a submissive mental attitude resulting from acceptance of the doctrine that everything that happens is predetermined and inevitable
6194216	n	Synset('recognition.n.07')	['recognition']	1	an acceptance (as of a claim) as true and valid
6194409	n	Synset('culture.n.06')	['culture']	1	the attitudes and behavior that are characteristic of a particular social group or organization
6194894	n	Synset('kalashnikov_culture.n.01')	['Kalashnikov_culture']	1	the attitudes and behavior in a social group that resolves political disputes by force of arms
6195839	n	Synset('mentality.n.01')	"['mentality', 'outlook', 'mindset', 'mind-set']"	1	a habitual or characteristic mental attitude that determines how you will interpret and respond to situations
6197664	n	Synset('drift.n.05')	"['drift', 'trend', 'movement']"	1	a general tendency to change (as of opinion)
6199142	n	Synset('sympathy.n.01')	"['sympathy', 'understanding']"	1	an inclination to support or be loyal to or to agree with an opinion
6200344	n	Synset('predilection.n.01')	"['predilection', 'preference', 'orientation']"	1	a predisposition in favor of something
6201136	n	Synset('partiality.n.02')	"['partiality', 'partisanship']"	1	an inclination to favor one group or view or opinion over alternatives
6204820	n	Synset('liberality.n.01')	"['liberality', 'liberalness']"	1	an inclination to favor progress and individual freedom
6205018	n	Synset('disinterest.n.01')	"['disinterest', 'neutrality']"	1	tolerance attributable to a lack of involvement
6206334	n	Synset('fanaticism.n.01')	"['fanaticism', 'fanatism', 'zealotry']"	1	excessive intolerance of opposing views
6207561	n	Synset('reverence.n.02')	['reverence']	1	a reverent mental attitude
6208021	n	Synset('orientation.n.02')	['orientation']	1	an integrated set of attitudes and beliefs
6216634	n	Synset('reaction.n.06')	['reaction']	1	extreme conservatism in political or social matters
6217103	n	Synset('democracy.n.01')	['democracy']	1	the political orientation of those who favor government by the people or by their elected representatives
6217318	n	Synset('social_democracy.n.01')	['social_democracy']	1	the belief in a gradual transition from capitalism to socialism by democratic means
6218623	n	Synset('liberalism.n.01')	['liberalism']	1	a political orientation that favors social progress by reform and by changing laws rather than by revolution
6220819	n	Synset('fabianism.n.01')	['Fabianism']	1	socialism to be established by gradual reforms within the law
6221323	n	Synset('utopianism.n.01')	['Utopianism']	1	the political orientation of a Utopian who believes in impossibly idealistic schemes of social perfection
6224975	n	Synset('pantheism.n.02')	['pantheism']	1	the doctrine or belief that God is the universe and its phenomena (taken or conceived of as a whole) or the doctrine that regards the universe as a manifestation of God
6231494	n	Synset('methodism.n.01')	['Methodism']	1	the religious beliefs and practices of Methodists characterized by concern with social welfare and public morals
6242048	n	Synset('zen.n.02')	"['Zen', 'Zen_Buddhism']"	1	a Buddhist doctrine that enlightenment can be attained through direct intuitive insight
6244149	n	Synset('zoroastrianism.n.01')	"['Zoroastrianism', 'Mazdaism']"	1	system of religion founded in Persia in the 6th century BC by Zoroaster; set forth in the Zend-Avesta; based on concept of struggle between light (good) and dark (evil)
6245084	n	Synset('shamanism.n.01')	['shamanism']	1	any animistic religion similar to Asian shamanism (especially as practiced by certain Native American tribes)
6247484	n	Synset('countertransference.n.01')	['countertransference']	1	the psychoanalyst's displacement of emotion onto the patient or more generally the psychoanalyst's emotional involvement in the therapeutic interaction
6249685	n	Synset('common_fate.n.01')	"['common_fate', 'law_of_common_fate']"	1	a Gestalt principle of organization holding that aspects of perceptual field that move or function in a similar manner will be perceived as a unit
6250061	n	Synset('descriptivism.n.01')	['descriptivism']	1	(ethics) a doctrine holding that moral statements have a truth value
6250597	n	Synset('prescriptivism.n.01')	['prescriptivism']	1	(ethics) a doctrine holding that moral statements prescribe appropriate attitudes and behavior
6251033	n	Synset('similarity.n.02')	"['similarity', 'law_of_similarity']"	1	a Gestalt principle of organization holding that (other things being equal) parts of a stimulus field that are similar to each other tend to be perceived as belonging together as a unit
6260121	n	Synset('channel.n.05')	"['channel', 'communication_channel', 'line']"	1	(often plural) a means of communication or access
6260628	n	Synset('frequency_band.n.01')	"['frequency_band', 'waveband']"	1	"a band of adjacent radio frequencies (e.g., assigned for transmitting radio or television signals)"
6268784	n	Synset('feature.n.04')	"['feature', 'feature_article']"	1	a special or prominent article in a newspaper or magazine
6273414	n	Synset('call_forwarding.n.01')	['call_forwarding']	1	lets you transfer your incoming calls to any telephone that you can dial direct
6282383	n	Synset('contagion.n.03')	"['contagion', 'infection']"	1	the communication of an attitude or emotional state among a number of people
6282651	n	Synset('language.n.01')	"['language', 'linguistic_communication']"	1	a systematic means of communicating by the use of sounds or conventional symbols
6289074	n	Synset('cognate.n.02')	"['cognate', 'cognate_word']"	1	a word is cognate with another if both derive from the same word in an ancestral language
6291809	n	Synset('head.n.09')	"['head', 'head_word']"	1	(grammar) the word in a grammatical constituent that plays the same grammatical role as the whole constituent
6292290	n	Synset('heteronym.n.01')	['heteronym']	1	two words are heteronyms if they are spelled the same way but differ in pronunciation
6292649	n	Synset('homonym.n.01')	['homonym']	1	two words are homonyms if they are pronounced or spelled the same way but have different meanings
6294828	n	Synset('palindrome.n.01')	['palindrome']	1	a word or phrase that reads the same backward as forward
6302755	n	Synset('existential_quantifier.n.01')	"['existential_quantifier', 'existential_operator']"	1	a logical quantifier of a proposition that asserts the existence of at least one thing for which the proposition is true
6302967	n	Synset('universal_quantifier.n.01')	['universal_quantifier']	1	a logical quantifier of a proposition that asserts that the proposition is true for all members of a class of things
6303682	n	Synset('synonym.n.01')	"['synonym', 'equivalent_word']"	1	two words that can be interchanged in a context are said to be synonymous relative to that context
6309383	n	Synset('grammatical_category.n.01')	"['grammatical_category', 'syntactic_category']"	1	(grammar) a category of words having the same grammatical properties
6309684	n	Synset('substitution_class.n.01')	"['substitution_class', 'paradigm']"	1	the class of all items that can be substituted into the same position (or slot) in a grammatical sentence (are in paradigmatic relation with one another)
6310578	n	Synset('direct_object.n.01')	"['direct_object', 'object_of_the_verb']"	1	the object that receives the direct action of the verb
6311557	n	Synset('accusative.n.01')	"['accusative', 'accusative_case', 'objective_case']"	1	the case of nouns serving as the direct object of a verb
6313300	n	Synset('immediate_constituent.n.01')	['immediate_constituent']	1	"a constituent of a sentence at the first step in an analysis: e.g., subject and predicate"
6314595	n	Synset('coordinate_clause.n.01')	['coordinate_clause']	1	a clause in a complex sentence that is grammatically equivalent to the main clause and that performs the same grammatical function
6324475	n	Synset('determiner.n.02')	"['determiner', 'determinative']"	1	one of a limited class of noun modifiers that determine the referents of noun phrases
