SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
4874223	n	Synset('sleaziness.n.01')	['sleaziness']	-1.000	morally dishonorable
4874409	n	Synset('unrespectability.n.01')	['unrespectability', 'disreputability', 'disreputableness']	-1.000	dishonorableness by virtue of lacking respectability or a good reputation
4874672	n	Synset('dishonesty.n.01')	['dishonesty']	-1.000	the quality of being dishonest
4874939	n	Synset('deceptiveness.n.01')	['deceptiveness', 'obliquity']	-1.000	the quality of being deceptive
4875113	n	Synset('speciousness.n.01')	['speciousness', 'meretriciousness']	-1.000	an appearance of truth that is false or deceptive; seeming plausibility
4875352	n	Synset('fraudulence.n.02')	['fraudulence', 'deceit']	-1.000	the quality of being fraudulent
4875556	n	Synset('crookedness.n.03')	['crookedness', 'deviousness']	-1.000	the quality of being deceitful and underhanded
4875935	n	Synset('thievishness.n.01')	['thievishness', 'larcenous']	-1.000	having a disposition to steal
4876374	n	Synset('disingenuousness.n.01')	['disingenuousness']	-1.000	the quality of being disingenuous and lacking candor
4876561	n	Synset('craftiness.n.02')	['craftiness', 'deceitfulness', 'guile']	-1.000	the quality of being crafty
4876705	n	Synset('artfulness.n.01')	['artfulness']	-1.000	the quality of being adroit in taking unfair advantage
4878861	n	Synset('infidelity.n.01')	['infidelity', 'unfaithfulness']	-1.000	the quality of being unfaithful
4879092	n	Synset('faithlessness.n.01')	['faithlessness', 'falseness', 'fickleness', 'inconstancy']	-0.333	unfaithfulness by virtue of being unreliable or treacherous
4879340	n	Synset('disloyalty.n.01')	['disloyalty']	-1.000	the quality of being disloyal
4879658	n	Synset('treason.n.02')	['treason', 'subversiveness', 'traitorousness']	-1.000	disloyalty by virtue of subversive behavior
4880138	n	Synset('insidiousness.n.02')	['insidiousness']	-1.000	the quality of being designed to entrap
4880273	n	Synset('sophistication.n.04')	['sophistication', 'worldliness', 'mundaneness', 'mundanity']	-1.000	the quality or character of being intellectually sophisticated and worldly through cultivation or experience or disillusionment
4887129	n	Synset('conceit.n.05')	['conceit', 'conceitedness', 'vanity']	-1.000	the trait of being unduly vain and conceited; false pride
4887912	n	Synset('arrogance.n.01')	['arrogance', 'haughtiness', 'hauteur', 'high-handedness', 'lordliness']	-1.000	overbearing pride evidenced by a superior manner toward inferiors
4888268	n	Synset('condescension.n.01')	['condescension', 'superciliousness', 'disdainfulness']	-1.000	the trait of displaying arrogance by patronizing those considered inferior
4888510	n	Synset('contemptuousness.n.01')	['contemptuousness']	-1.000	the manifestation of scorn and contempt
4888788	n	Synset('imperiousness.n.01')	['imperiousness', 'domineeringness', 'overbearingness']	-1.000	the trait of being imperious and overbearing
4893525	n	Synset('parsimony.n.01')	['parsimony', 'parsimoniousness', 'thrift', 'penny-pinching']	-1.000	extreme care in spending money; reluctance to spend money unnecessarily
4893787	n	Synset('economy.n.03')	['economy', 'thriftiness']	-1.000	frugality in the expenditure of money or resources
4894204	n	Synset('heedlessness.n.02')	['heedlessness', 'mindlessness', 'rashness']	-1.000	the trait of acting rashly and without prudence
4895773	n	Synset('distrust.n.02')	['distrust', 'distrustfulness', 'mistrust']	-1.000	the trait of not trusting others
4895979	n	Synset('suspicion.n.04')	['suspicion', 'suspiciousness']	-1.000	being of a suspicious nature
4897428	n	Synset('untidiness.n.02')	['untidiness', 'messiness']	-1.000	the trait of being untidy and messy
4897604	n	Synset('disarray.n.02')	['disarray', 'disorderliness']	-1.000	untidiness (especially of clothing and appearance)
4902165	n	Synset('indelicacy.n.01')	['indelicacy']	-1.000	the trait of being indelicate and offensive
4903247	n	Synset('outrageousness.n.02')	['outrageousness', 'enormity']	-1.000	the quality of being outrageous
4904162	n	Synset('aplomb.n.01')	['aplomb', 'assuredness', 'cool', 'poise', 'sang-froid']	-1.000	great coolness and composure under strain
4906026	n	Synset('amenability.n.01')	['amenability', 'amenableness', 'cooperativeness']	-1.000	the trait of being cooperative
4907269	n	Synset('intractability.n.01')	['intractability', 'intractableness']	-1.000	the trait of being hard to influence or control
4907575	n	Synset('refractoriness.n.01')	['refractoriness', 'unmanageableness', 'recalcitrance', 'recalcitrancy']	-1.000	the trait of being unmanageable
4907991	n	Synset('defiance.n.01')	['defiance', 'rebelliousness']	-1.000	intentionally contemptuous behavior or attitude
4908396	n	Synset('unruliness.n.01')	['unruliness', 'fractiousness', 'willfulness', 'wilfulness']	-1.000	the trait of being prone to disobedience and lack of discipline
4909018	n	Synset('contrariness.n.01')	['contrariness', 'perversity', 'perverseness']	-1.000	deliberate and stubborn unruliness and resistance to guidance or discipline
4909270	n	Synset('cussedness.n.01')	['cussedness', 'orneriness']	-1.000	meanspirited disagreeable contrariness
4909414	n	Synset('disobedience.n.02')	['disobedience']	-1.000	the trait of being unwilling to obey
4909721	n	Synset('prankishness.n.01')	['prankishness', 'rascality', 'roguishness']	-1.000	the trait of indulging in disreputable pranks
4912240	n	Synset('casualness.n.01')	['casualness', 'familiarity']	-1.000	a casual manner
4914133	n	Synset('civility.n.01')	['civility']	-1.000	formal or perfunctory politeness
4914694	n	Synset('impoliteness.n.01')	['impoliteness']	-1.000	a discourteous manner that ignores accepted social usage
4914991	n	Synset('ungraciousness.n.01')	['ungraciousness']	-1.000	an offensive lack of good manners
4915121	n	Synset('crudeness.n.02')	['crudeness', 'crudity', 'gaucheness']	-1.000	an impolite manner that is vulgar and lacking tact or refinement
4915462	n	Synset('abruptness.n.01')	['abruptness', 'brusqueness', 'curtness', 'gruffness', 'shortness']	-1.000	an abrupt discourteous manner
4915687	n	Synset('contempt.n.02')	['contempt', 'disrespect']	-1.000	a manner that is generally disrespectful and contemptuous
4915866	n	Synset('crust.n.03')	['crust', 'gall', 'impertinence', 'impudence', 'insolence', 'cheekiness', 'freshness']	-1.000	the trait of being rude and impertinent; inclined to take liberties
4919872	n	Synset('discursiveness.n.01')	['discursiveness']	-1.000	the quality of being discursive
4925577	n	Synset('obsoleteness.n.01')	['obsoleteness', 'superannuation']	-1.000	the property of being out of date and not current
4937043	n	Synset('fluidity.n.01')	['fluidity', 'fluidness', 'liquidity', 'liquidness', 'runniness']	-1.000	the property of flowing easily
4937587	n	Synset('hardness.n.02')	['hardness']	-1.000	a quality of water that contains dissolved mineral salts that prevent soap from lathering
4937848	n	Synset('hardness.n.01')	['hardness']	-1.000	the property of being rigid and resistant to pressure; not easily scratched; measured on Mohs scale
4941124	n	Synset('solidity.n.01')	['solidity', 'solidness']	-1.000	the consistency of a solid
4942516	n	Synset('impenetrability.n.01')	['impenetrability', 'imperviousness']	-1.000	the quality of being impenetrable (by people or light or missiles etc.)
4948069	n	Synset('fineness.n.03')	['fineness', 'powderiness']	-1.000	having a very fine texture
4948241	n	Synset('roughness.n.01')	['roughness', 'raggedness']	-1.000	a texture of a surface or edge that is not smooth but is irregular and uneven
4955633	n	Synset('dullness.n.03')	['dullness']	-1.000	a lack of visual brightness
4962784	n	Synset('red.n.01')	['red', 'redness']	-1.000	red color or pigment; the chromatic color resembling the hue of blood
4963449	n	Synset('cardinal.n.03')	['cardinal', 'carmine']	-1.000	a variable color averaging a vivid red
4963588	n	Synset('crimson.n.01')	['crimson', 'ruby', 'deep_red']	-1.000	a deep and vivid red color
4964443	n	Synset('cerise.n.01')	['cerise', 'cherry', 'cherry_red']	-1.000	a red the color of ripe cherries
4964977	n	Synset('scarlet.n.01')	['scarlet', 'vermilion', 'orange_red']	-1.000	a variable color that is vivid red but sometimes with an orange tinge
4977412	n	Synset('ruddiness.n.01')	['ruddiness', 'rosiness']	-1.000	a healthy reddish complexion
4980656	n	Synset('malodorousness.n.01')	['malodorousness', 'stinkiness', 'foulness', 'rankness', 'fetidness']	-1.000	the attribute of having a strong offensive smell
4984514	n	Synset('dissonance.n.03')	['dissonance']	-1.000	disagreeable sounds
4984698	n	Synset('discordance.n.01')	['discordance', 'discord']	-1.000	a harsh mixture of sounds
4984938	n	Synset('cacophony.n.02')	['cacophony']	-1.000	loud confusing disagreeable sounds
4985064	n	Synset('boisterousness.n.02')	['boisterousness']	-1.000	the property of being noisy and lively and unrestrained
4988666	n	Synset('harshness.n.02')	['harshness', 'roughness']	-1.000	the quality of being unpleasant (harsh or rough or grating) to the senses
4988861	n	Synset('gruffness.n.01')	['gruffness', 'hoarseness', 'huskiness']	-1.000	a throaty harshness
4993882	n	Synset('sourness.n.02')	['sourness', 'sour', 'acidity']	-1.000	the property of being acidic
4994824	n	Synset('bitterness.n.04')	['bitterness', 'bitter']	-1.000	the property of having a harsh unpleasant taste
4996355	n	Synset('unpalatability.n.01')	['unpalatability', 'unpalatableness']	-1.000	the property of being unacceptable to the mouth
4996571	n	Synset('disgustingness.n.01')	['disgustingness', 'distastefulness', 'nauseatingness', 'sickeningness', 'unsavoriness']	-1.000	extreme unpalatability to the mouth
5002540	n	Synset('tallness.n.02')	['tallness']	-1.000	the property of being taller than average stature
5004532	n	Synset('gracelessness.n.01')	['gracelessness', 'ungracefulness']	-1.000	an unpleasant lack of grace in carriage or form or movement or expression
5006749	n	Synset('insentience.n.01')	['insentience']	-1.000	lacking consciousness or ability to perceive sensations
5010314	n	Synset('dissolubility.n.01')	['dissolubility', 'solubleness']	-1.000	the property of being dissoluble
5026843	n	Synset('weight.n.01')	['weight']	-1.000	the vertical force exerted by a mass as a result of gravity
5032565	n	Synset('endurance.n.01')	['endurance']	-1.000	the power to withstand hardship or stress
5033410	n	Synset('tolerance.n.01')	['tolerance']	-1.000	the power or capacity of an organism to tolerate unfavorable environmental conditions
5036715	n	Synset('badness.n.02')	['badness', 'severity', 'severeness']	-1.000	used of the degree of something undesirable e.g. pain or weather
5050115	n	Synset('presentness.n.01')	['presentness', 'nowness']	-1.000	the quality of being the present
5055141	n	Synset('temporariness.n.01')	['temporariness']	-1.000	the property of lasting only a short time
5061977	n	Synset('slowness.n.02')	['slowness', 'deliberation', 'deliberateness', 'unhurriedness']	-1.000	a rate demonstrating an absence of haste or hurry
5062518	n	Synset('sluggishness.n.02')	['sluggishness']	-1.000	the pace of things that move relatively slowly
5065386	n	Synset('bilaterality.n.01')	['bilaterality', 'bilateralism', 'bilateral_symmetry']	-1.000	the property of being symmetrical about a vertical plane
5066012	n	Synset('irregularity.n.03')	['irregularity', 'geometrical_irregularity']	-1.000	an irregular asymmetry in shape; an irregular spatial pattern
5068080	n	Synset('tilt.n.04')	['tilt', 'list', 'inclination', 'lean', 'leaning']	-1.000	the property possessed by a line or surface that departs from the vertical
5069199	n	Synset('pitch.n.05')	['pitch', 'rake', 'slant']	-1.000	degree of deviation from a horizontal plane
5072208	n	Synset('perpendicularity.n.02')	['perpendicularity']	-1.000	the quality of being at right angles to a given line or plane (especially the plane of the horizon)
5079474	n	Synset('horizontality.n.01')	['horizontality']	-1.000	the quality of being parallel to the horizon
5079638	n	Synset('verticality.n.01')	['verticality', 'verticalness', 'erectness', 'uprightness']	-1.000	position at right angles to the horizon
5085165	n	Synset('farness.n.01')	['farness', 'remoteness', 'farawayness']	-1.000	the property of being remote
5124928	n	Synset('utmost.n.01')	['utmost', 'uttermost', 'maximum', 'level_best']	-1.000	the greatest possible degree
5127640	n	Synset('latitude.n.04')	['latitude']	-1.000	scope for freedom of e.g. action or thought; freedom from restriction
5136978	n	Synset('fineness.n.02')	['fineness', 'thinness']	-1.000	the property of being very narrow or thin
5137165	n	Synset('height.n.01')	['height', 'tallness']	-1.000	the vertical dimension of extension; distance from the base of something to the top
5140278	n	Synset('paltriness.n.01')	['paltriness', 'sorriness']	-1.000	worthlessness due to insignificance
5140793	n	Synset('damn.n.01')	['damn', 'darn', 'hoot', 'red_cent', 'shit', 'shucks', "tinker's_damn", "tinker's_dam"]	-1.000	something of little value
5141040	n	Synset('vanity.n.02')	['vanity', 'emptiness']	-1.000	the quality of being valueless or futile
5142008	n	Synset('undesirability.n.01')	['undesirability']	-1.000	the quality possessed by something that should be avoided
